timestamp,as_of,regime_vix_level,regime_vix_change_1d,regime_vix_percentile_1y,regime_vix_ma20,regime_vix_vs_ma20,regime_vix_term_structure,regime_vix_term_regime,regime_dxy_level,regime_dxy_change_5d,regime_dxy_change_20d,regime_dxy_vs_ma50,regime_yield_10y,regime_yield_change_5d_bps,regime_yield_change_20d_bps,xasset_NQ_vs_ES_5d,xasset_RTY_vs_ES_5d,xasset_YM_vs_ES_5d,xasset_NQ_vs_ES_20d,xasset_RTY_vs_ES_20d,xasset_risk_appetite,xasset_growth_value_ratio,xasset_growth_value_pct_1y,xasset_brent_wti_spread,xasset_brent_wti_spread_pct_1y,xasset_gold_copper_ratio,xasset_gold_copper_pct_1y,ES=F_ret_1d,ES=F_ret_5d,ES=F_ret_20d,ES=F_vs_ma20_pct,ES=F_trend_state,ES=F_vol_percentile,NQ=F_ret_1d,NQ=F_ret_5d,NQ=F_ret_20d,NQ=F_vs_ma20_pct,NQ=F_trend_state,NQ=F_vol_percentile,RTY=F_ret_1d,RTY=F_ret_5d,RTY=F_ret_20d,RTY=F_vs_ma20_pct,RTY=F_trend_state,RTY=F_vol_percentile,YM=F_ret_1d,YM=F_ret_5d,YM=F_ret_20d,YM=F_vs_ma20_pct,YM=F_trend_state,YM=F_vol_percentile,CL=F_ret_1d,CL=F_ret_5d,CL=F_ret_20d,CL=F_vs_ma20_pct,CL=F_trend_state,CL=F_vol_percentile,BZ=F_ret_1d,BZ=F_ret_5d,BZ=F_ret_20d,BZ=F_vs_ma20_pct,BZ=F_trend_state,BZ=F_vol_percentile,GC=F_ret_1d,GC=F_ret_5d,GC=F_ret_20d,GC=F_vs_ma20_pct,GC=F_trend_state,GC=F_vol_percentile,HG=F_ret_1d,HG=F_ret_5d,HG=F_ret_20d,HG=F_vs_ma20_pct,HG=F_trend_state,HG=F_vol_percentile,NG=F_ret_1d,NG=F_ret_5d,NG=F_ret_20d,NG=F_vs_ma20_pct,NG=F_trend_state,NG=F_vol_percentile
2026-04-05 13:19:55.176606,2026-04-03,23.8700008392334,-0.0273023655785608,0.8373015873015873,26.081500244140624,-0.0847918786958604,0.8499984741210938,contango,100.02999877929688,0.0013012737881119,0.0071486013557615,0.0167964946812199,0.4313000202178955,-1.0299968719482422,1.6700029373168943,0.004481688251237,-0.0023890825405046,-0.0033368853750026,-0.0011490165101601,0.0227388286810515,risk_on (small caps leading),0.5174837547449013,0.4007936507936508,-3.0099945068359375,0.0039682539682539,827.7215928971364,0.8095238095238095,-0.0027936124429007,0.0298647120745447,-0.0207599629286375,-0.0036521806022753,strong_down,0.8571428571428571,-0.0036439838136922,0.0343464003257818,-0.0219089794387977,-0.0073789761677848,strong_down,0.8333333333333334,-0.0048349248538227,0.0274756295340401,0.001978865752414,0.0083119808451661,mixed,0.6428571428571429,-0.0022040571770949,0.0265278266995421,-0.0186880484879096,0.0006373486297003,mixed,0.8531746031746031,0.1192568366406614,0.186071058181964,0.3832859474580441,0.1717712320854363,strong_up,1.0,0.0779952461844732,0.0096287463656894,0.2767825591387476,0.0508564639992862,strong_up,1.0,-0.0168297367270743,0.0747800697777396,-0.0715850242545259,-0.0176019465968445,strong_down,0.9206349206349206,0.0102240193488714,0.0431470010255523,-0.0124282682472276,0.0112489495534029,mixed,0.2619047619047619,-0.0042568584246122,-0.0640213891431543,-0.0652680978397435,-0.0729548840184249,strong_down,0.2698412698412698
2026-04-05 13:26:15.281955,2026-04-03 00:00:00,23.8700008392334,-0.027302365578560805,0.8373015873015873,26.081500244140624,-0.08479187869586043,0.8499984741210938,contango,100.02999877929688,0.0013012737881119563,0.0071486013557615635,0.01679649468121991,0.4313000202178955,-1.0299968719482422,1.6700029373168945,0.00448168825123707,-0.002389082540504628,-0.0033368853750026517,-0.0011490165101601946,0.022738828681051593,risk_on (small caps leading),0.5174837547449013,0.4007936507936508,-3.0099945068359375,0.003968253968253968,827.7215928971364,0.8095238095238095,-0.0027936124429007725,0.029864712074544775,-0.020759962928637576,-0.0036521806022753282,strong_down,0.8571428571428571,-0.003643983813692242,0.034346400325781845,-0.02190897943879777,-0.007378976167784849,strong_down,0.8333333333333334,-0.004834924853822753,0.027475629534040147,0.0019788657524140163,0.008311980845166128,mixed,0.6428571428571429,-0.0022040571770949313,0.026527826699542123,-0.018688048487909614,0.0006373486297003837,mixed,0.8531746031746031,0.11925683664066145,0.186071058181964,0.3832859474580441,0.17177123208543632,strong_up,1.0,0.07799524618447329,0.009628746365689445,0.2767825591387476,0.05085646399928626,strong_up,1.0,-0.01682973672707433,0.07478006977773966,-0.07158502425452595,-0.017601946596844515,strong_down,0.9206349206349206,0.010224019348871405,0.043147001025552356,-0.012428268247227647,0.011248949553402934,mixed,0.2619047619047619,-0.004256858424612209,-0.06402138914315436,-0.06526809783974352,-0.07295488401842495,strong_down,0.2698412698412698
