timestamp,as_of,regime_vix,regime_vix_change_1d,regime_vix_change_5d,regime_dxy,regime_dxy_change_1d,regime_dxy_change_5d,regime_dxy_change_20d,regime_yield_10y,regime_yield_chg_5d_bps,regime_yield_chg_20d_bps,regime_tips_etf,regime_tips_change_5d,regime_tips_change_20d,regime_composite_risk_score,regime_risk_regime,brent_close,brent_ret_1d,brent_ret_5d,brent_ret_20d,brent_ret_60d,brent_overnight_gap,brent_intraday_move,brent_ma20,brent_ma50,brent_vs_ma20_pct,brent_vs_ma50_pct,brent_trend,brent_realized_vol,brent_high_20d,brent_low_20d,brent_dd_from_20d_high,brent_above_20d_low_pct,brent_high_60d,brent_low_60d,brent_atr_14,brent_atr_pct,gold_close,gold_ret_1d,gold_ret_5d,gold_ret_20d,gold_ret_60d,gold_overnight_gap,gold_intraday_move,gold_ma20,gold_ma50,gold_vs_ma20_pct,gold_vs_ma50_pct,gold_trend,gold_realized_vol,gold_high_20d,gold_low_20d,gold_dd_from_20d_high,gold_above_20d_low_pct,gold_high_60d,gold_low_60d,gold_atr_14,gold_atr_pct,bctx_brent_wti_spread,bctx_brent_wti_spread_5d_chg,bctx_brent_wti_spread_20d_chg,bctx_geopolitical_premium,bctx_crack_spread_321,bctx_brent_gold_correlation_20d,gctx_gold_silver_ratio,gctx_gold_silver_5d_chg,gctx_gold_silver_signal,gctx_gdx_5d_return,gctx_gold_5d_return,gctx_gdx_gold_5d_diff,gctx_miners_signal,n_alerts
2026-04-05 13:19:56.989804,2026-04-02,23.8700008392334,-0.0273023655785608,-0.1301020271626181,100.02999877929688,0.003813319092818,0.0013012737881119,0.0071486013557615,0.4313000202178955,-1.0299968719482422,1.6700029373168943,110.80999755859376,0.0095662846385522,-0.0036864202266619,51.1656353300301,neutral,109.0500030517578,0.0779952461844732,0.0096287463656894,0.2767825591387476,0.7965403901335464,-0.0085013896719903,0.0872382824902282,103.77250061035156,83.8606004333496,0.0508564639992862,0.3003723141527962,strong_up,1.0642814765295847,118.3499984741211,87.80000305175781,-0.078580443956633,0.2420273264395354,118.3499984741211,59.959999084472656,10.02714375087193,0.0919499630468859,4702.7001953125,-0.0168297367270743,0.0747800697777396,-0.0715850242545259,0.0491945897977961,-4.185384352011649e-05,-0.0167885855503867,4786.960009765625,4938.293994140625,-0.0176019465968445,-0.047707527965662,strong_down,0.399330960907954,5229.7001953125,4375.5,-0.1007705949324518,0.0747800697777396,5318.39990234375,4375.5,173.84999302455358,0.0369681216756793,-3.0099945068359375,-16.539993286132812,-7.409996032714844,unwinding (spread narrowing),37.48100185394287,-0.209541464575206,64.27088031974849,-0.0059936946339493,neutral,0.1480761868991469,0.0747800697777396,0.0732961171214072,BULLISH (miners leading),4
2026-04-05 13:26:15.926416,2026-04-02 00:00:00,23.8700008392334,-0.027302365578560805,-0.1301020271626181,100.02999877929688,0.0038133190928180127,0.0013012737881119563,0.0071486013557615635,0.4313000202178955,-1.0299968719482422,1.6700029373168945,110.80999755859375,0.009566284638552247,-0.0036864202266619905,51.1656353300301,neutral,109.05000305175781,0.07799524618447329,0.009628746365689445,0.2767825591387476,0.7965403901335464,-0.008501389671990349,0.08723828249022822,103.77250061035156,83.8606004333496,0.05085646399928626,0.30037231415279625,strong_up,1.0642814765295847,118.3499984741211,87.80000305175781,-0.07858044395663306,0.24202732643953548,118.3499984741211,59.959999084472656,10.02714375087193,0.09194996304688595,4702.7001953125,-0.01682973672707433,0.07478006977773966,-0.07158502425452595,0.04919458979779612,-4.185384352011649e-05,-0.016788585550386786,4786.960009765625,4938.293994140625,-0.017601946596844515,-0.04770752796566205,strong_down,0.399330960907954,5229.7001953125,4375.5,-0.1007705949324518,0.07478006977773968,5318.39990234375,4375.5,173.84999302455358,0.03696812167567936,-3.0099945068359375,-16.539993286132812,-7.409996032714844,unwinding (spread narrowing),37.48100185394287,-0.20954146457520603,64.27088031974849,-0.005993694633949387,neutral,0.14807618689914692,0.07478006977773966,0.07329611712140727,BULLISH (miners leading),4
